image_id,class_id,species,breed_id,official_split,species_name,breed_name
wheaten_terrier_188,36,2,24,trainval,dog,wheaten_terrier
english_cocker_spaniel_186,13,2,7,trainval,dog,english_cocker_spaniel
chihuahua_144,11,2,6,trainval,dog,chihuahua
wheaten_terrier_158,36,2,24,trainval,dog,wheaten_terrier
boxer_159,9,2,5,trainval,dog,boxer
samoyed_130,30,2,20,trainval,dog,samoyed
British_Shorthair_188,10,1,5,trainval,cat,British_Shorthair
great_pyrenees_109,16,2,10,trainval,dog,great_pyrenees
Persian_108,24,1,8,trainval,cat,Persian
Siamese_162,33,1,11,trainval,cat,Siamese
newfoundland_129,23,2,16,trainval,dog,newfoundland
Egyptian_Mau_171,12,1,6,trainval,cat,Egyptian_Mau
Egyptian_Mau_105,12,1,6,trainval,cat,Egyptian_Mau
havanese_159,17,2,11,trainval,dog,havanese
Birman_18,7,1,3,trainval,cat,Birman
boxer_126,9,2,5,trainval,dog,boxer
english_setter_154,14,2,8,trainval,dog,english_setter
Siamese_156,33,1,11,trainval,cat,Siamese
Persian_129,24,1,8,trainval,cat,Persian
British_Shorthair_130,10,1,5,trainval,cat,British_Shorthair
american_pit_bull_terrier_122,3,2,2,trainval,dog,american_pit_bull_terrier
american_pit_bull_terrier_111,3,2,2,trainval,dog,american_pit_bull_terrier
Siamese_112,33,1,11,trainval,cat,Siamese
american_bulldog_161,2,2,1,trainval,dog,american_bulldog
japanese_chin_174,18,2,12,trainval,dog,japanese_chin
Siamese_170,33,1,11,trainval,cat,Siamese
japanese_chin_124,18,2,12,trainval,dog,japanese_chin
wheaten_terrier_180,36,2,24,trainval,dog,wheaten_terrier
boxer_169,9,2,5,trainval,dog,boxer
Sphynx_132,34,1,12,trainval,cat,Sphynx
Sphynx_121,34,1,12,trainval,cat,Sphynx
english_setter_109,14,2,8,trainval,dog,english_setter
havanese_133,17,2,11,trainval,dog,havanese
japanese_chin_127,18,2,12,trainval,dog,japanese_chin
miniature_pinscher_175,22,2,15,trainval,dog,miniature_pinscher
samoyed_120,30,2,20,trainval,dog,samoyed
Persian_149,24,1,8,trainval,cat,Persian
yorkshire_terrier_173,37,2,25,trainval,dog,yorkshire_terrier
pug_17,26,2,18,trainval,dog,pug
american_pit_bull_terrier_167,3,2,2,trainval,dog,american_pit_bull_terrier
shiba_inu_104,32,2,22,trainval,dog,shiba_inu
japanese_chin_139,18,2,12,trainval,dog,japanese_chin
yorkshire_terrier_167,37,2,25,trainval,dog,yorkshire_terrier
Bengal_143,6,1,2,trainval,cat,Bengal
Russian_Blue_130,28,1,10,trainval,cat,Russian_Blue
Bengal_15,6,1,2,trainval,cat,Bengal
german_shorthaired_147,15,2,9,trainval,dog,german_shorthaired
american_bulldog_15,2,2,1,trainval,dog,american_bulldog
great_pyrenees_131,16,2,10,trainval,dog,great_pyrenees
Abyssinian_117,1,1,1,trainval,cat,Abyssinian
havanese_144,17,2,11,trainval,dog,havanese
Abyssinian_110,1,1,1,trainval,cat,Abyssinian
leonberger_104,20,2,14,trainval,dog,leonberger
British_Shorthair_169,10,1,5,trainval,cat,British_Shorthair
japanese_chin_122,18,2,12,trainval,dog,japanese_chin
havanese_188,17,2,11,trainval,dog,havanese
newfoundland_121,23,2,16,trainval,dog,newfoundland
newfoundland_127,23,2,16,trainval,dog,newfoundland
saint_bernard_168,29,2,19,trainval,dog,saint_bernard
pug_114,26,2,18,trainval,dog,pug
Ragdoll_192,27,1,9,trainval,cat,Ragdoll
scottish_terrier_116,31,2,21,trainval,dog,scottish_terrier
german_shorthaired_116,15,2,9,trainval,dog,german_shorthaired
keeshond_128,19,2,13,trainval,dog,keeshond
english_setter_17,14,2,8,trainval,dog,english_setter
miniature_pinscher_10,22,2,15,trainval,dog,miniature_pinscher
american_bulldog_177,2,2,1,trainval,dog,american_bulldog
Abyssinian_105,1,1,1,trainval,cat,Abyssinian
Ragdoll_195,27,1,9,trainval,cat,Ragdoll
yorkshire_terrier_10,37,2,25,trainval,dog,yorkshire_terrier
Bombay_16,8,1,4,trainval,cat,Bombay
japanese_chin_163,18,2,12,trainval,dog,japanese_chin
staffordshire_bull_terrier_115,35,2,23,trainval,dog,staffordshire_bull_terrier
keeshond_116,19,2,13,trainval,dog,keeshond
Abyssinian_132,1,1,1,trainval,cat,Abyssinian
Ragdoll_199,27,1,9,trainval,cat,Ragdoll
english_cocker_spaniel_149,13,2,7,trainval,dog,english_cocker_spaniel
saint_bernard_109,29,2,19,trainval,dog,saint_bernard
chihuahua_114,11,2,6,trainval,dog,chihuahua
wheaten_terrier_185,36,2,24,trainval,dog,wheaten_terrier
chihuahua_189,11,2,6,trainval,dog,chihuahua
shiba_inu_155,32,2,22,trainval,dog,shiba_inu
american_bulldog_191,2,2,1,trainval,dog,american_bulldog
newfoundland_101,23,2,16,trainval,dog,newfoundland
beagle_119,5,2,4,trainval,dog,beagle
saint_bernard_115,29,2,19,trainval,dog,saint_bernard
Abyssinian_135,1,1,1,trainval,cat,Abyssinian
american_pit_bull_terrier_12,3,2,2,trainval,dog,american_pit_bull_terrier
wheaten_terrier_173,36,2,24,trainval,dog,wheaten_terrier
Birman_156,7,1,3,trainval,cat,Birman
miniature_pinscher_131,22,2,15,trainval,dog,miniature_pinscher
shiba_inu_181,32,2,22,trainval,dog,shiba_inu
pomeranian_11,25,2,17,trainval,dog,pomeranian
newfoundland_137,23,2,16,trainval,dog,newfoundland
scottish_terrier_167,31,2,21,trainval,dog,scottish_terrier
Russian_Blue_147,28,1,10,trainval,cat,Russian_Blue
British_Shorthair_144,10,1,5,trainval,cat,British_Shorthair
Birman_185,7,1,3,trainval,cat,Birman
chihuahua_146,11,2,6,trainval,dog,chihuahua
yorkshire_terrier_164,37,2,25,trainval,dog,yorkshire_terrier
scottish_terrier_188,31,2,21,trainval,dog,scottish_terrier
yorkshire_terrier_124,37,2,25,trainval,dog,yorkshire_terrier
miniature_pinscher_116,22,2,15,trainval,dog,miniature_pinscher
english_setter_112,14,2,8,trainval,dog,english_setter
Persian_156,24,1,8,trainval,cat,Persian
staffordshire_bull_terrier_16,35,2,23,trainval,dog,staffordshire_bull_terrier
scottish_terrier_12,31,2,21,trainval,dog,scottish_terrier
newfoundland_131,23,2,16,trainval,dog,newfoundland
saint_bernard_166,29,2,19,trainval,dog,saint_bernard
pomeranian_106,25,2,17,trainval,dog,pomeranian
leonberger_109,20,2,14,trainval,dog,leonberger
great_pyrenees_105,16,2,10,trainval,dog,great_pyrenees
chihuahua_128,11,2,6,trainval,dog,chihuahua
Ragdoll_164,27,1,9,trainval,cat,Ragdoll
miniature_pinscher_112,22,2,15,trainval,dog,miniature_pinscher
Bengal_154,6,1,2,trainval,cat,Bengal
Russian_Blue_17,28,1,10,trainval,cat,Russian_Blue
miniature_pinscher_138,22,2,15,trainval,dog,miniature_pinscher
american_pit_bull_terrier_169,3,2,2,trainval,dog,american_pit_bull_terrier
Russian_Blue_100,28,1,10,trainval,cat,Russian_Blue
Siamese_128,33,1,11,trainval,cat,Siamese
german_shorthaired_118,15,2,9,trainval,dog,german_shorthaired
samoyed_126,30,2,20,trainval,dog,samoyed
yorkshire_terrier_105,37,2,25,trainval,dog,yorkshire_terrier
german_shorthaired_142,15,2,9,trainval,dog,german_shorthaired
Russian_Blue_12,28,1,10,trainval,cat,Russian_Blue
Egyptian_Mau_143,12,1,6,trainval,cat,Egyptian_Mau
Maine_Coon_107,21,1,7,trainval,cat,Maine_Coon
British_Shorthair_163,10,1,5,trainval,cat,British_Shorthair
Egyptian_Mau_114,12,1,6,trainval,cat,Egyptian_Mau
Russian_Blue_149,28,1,10,trainval,cat,Russian_Blue
Bombay_140,8,1,4,trainval,cat,Bombay
Bombay_169,8,1,4,trainval,cat,Bombay
chihuahua_120,11,2,6,trainval,dog,chihuahua
basset_hound_159,4,2,3,trainval,dog,basset_hound
english_cocker_spaniel_188,13,2,7,trainval,dog,english_cocker_spaniel
Russian_Blue_162,28,1,10,trainval,cat,Russian_Blue
leonberger_122,20,2,14,trainval,dog,leonberger
pomeranian_125,25,2,17,trainval,dog,pomeranian
Egyptian_Mau_102,12,1,6,trainval,cat,Egyptian_Mau
British_Shorthair_181,10,1,5,trainval,cat,British_Shorthair
miniature_pinscher_13,22,2,15,trainval,dog,miniature_pinscher
Abyssinian_197,1,1,1,trainval,cat,Abyssinian
english_setter_102,14,2,8,trainval,dog,english_setter
american_bulldog_114,2,2,1,trainval,dog,american_bulldog
scottish_terrier_144,31,2,21,trainval,dog,scottish_terrier
english_setter_121,14,2,8,trainval,dog,english_setter
great_pyrenees_168,16,2,10,trainval,dog,great_pyrenees
British_Shorthair_205,10,1,5,trainval,cat,British_Shorthair
american_pit_bull_terrier_143,3,2,2,trainval,dog,american_pit_bull_terrier
english_cocker_spaniel_143,13,2,7,trainval,dog,english_cocker_spaniel
scottish_terrier_102,31,2,21,trainval,dog,scottish_terrier
Siamese_198,33,1,11,trainval,cat,Siamese
wheaten_terrier_112,36,2,24,trainval,dog,wheaten_terrier
Bombay_127,8,1,4,trainval,cat,Bombay
Russian_Blue_145,28,1,10,trainval,cat,Russian_Blue
Maine_Coon_112,21,1,7,trainval,cat,Maine_Coon
beagle_121,5,2,4,trainval,dog,beagle
Ragdoll_104,27,1,9,trainval,cat,Ragdoll
leonberger_133,20,2,14,trainval,dog,leonberger
British_Shorthair_17,10,1,5,trainval,cat,British_Shorthair
Ragdoll_126,27,1,9,trainval,cat,Ragdoll
chihuahua_176,11,2,6,trainval,dog,chihuahua
Sphynx_190,34,1,12,trainval,cat,Sphynx
Egyptian_Mau_113,12,1,6,trainval,cat,Egyptian_Mau
Birman_142,7,1,3,trainval,cat,Birman
japanese_chin_184,18,2,12,trainval,dog,japanese_chin
yorkshire_terrier_102,37,2,25,trainval,dog,yorkshire_terrier
english_setter_182,14,2,8,trainval,dog,english_setter
Maine_Coon_145,21,1,7,trainval,cat,Maine_Coon
keeshond_155,19,2,13,trainval,dog,keeshond
basset_hound_111,4,2,3,trainval,dog,basset_hound
Maine_Coon_173,21,1,7,trainval,cat,Maine_Coon
english_cocker_spaniel_144,13,2,7,trainval,dog,english_cocker_spaniel
Persian_193,24,1,8,trainval,cat,Persian
english_setter_118,14,2,8,trainval,dog,english_setter
miniature_pinscher_159,22,2,15,trainval,dog,miniature_pinscher
shiba_inu_13,32,2,22,trainval,dog,shiba_inu
keeshond_17,19,2,13,trainval,dog,keeshond
leonberger_107,20,2,14,trainval,dog,leonberger
chihuahua_132,11,2,6,trainval,dog,chihuahua
great_pyrenees_118,16,2,10,trainval,dog,great_pyrenees
Siamese_148,33,1,11,trainval,cat,Siamese
leonberger_166,20,2,14,trainval,dog,leonberger
Sphynx_122,34,1,12,trainval,cat,Sphynx
Persian_1,24,1,8,trainval,cat,Persian
great_pyrenees_126,16,2,10,trainval,dog,great_pyrenees
Birman_159,7,1,3,trainval,cat,Birman
Sphynx_158,34,1,12,trainval,cat,Sphynx
Siamese_106,33,1,11,trainval,cat,Siamese
beagle_131,5,2,4,trainval,dog,beagle
keeshond_152,19,2,13,trainval,dog,keeshond
keeshond_15,19,2,13,trainval,dog,keeshond
Abyssinian_142,1,1,1,trainval,cat,Abyssinian
samoyed_133,30,2,20,trainval,dog,samoyed
Sphynx_117,34,1,12,trainval,cat,Sphynx
german_shorthaired_170,15,2,9,trainval,dog,german_shorthaired
Birman_176,7,1,3,trainval,cat,Birman
german_shorthaired_164,15,2,9,trainval,dog,german_shorthaired
Persian_114,24,1,8,trainval,cat,Persian
Egyptian_Mau_123,12,1,6,trainval,cat,Egyptian_Mau
american_bulldog_178,2,2,1,trainval,dog,american_bulldog
chihuahua_148,11,2,6,trainval,dog,chihuahua
american_bulldog_19,2,2,1,trainval,dog,american_bulldog
samoyed_140,30,2,20,trainval,dog,samoyed
Bengal_132,6,1,2,trainval,cat,Bengal
pomeranian_179,25,2,17,trainval,dog,pomeranian
staffordshire_bull_terrier_183,35,2,23,trainval,dog,staffordshire_bull_terrier
scottish_terrier_165,31,2,21,trainval,dog,scottish_terrier
Russian_Blue_174,28,1,10,trainval,cat,Russian_Blue
english_cocker_spaniel_135,13,2,7,trainval,dog,english_cocker_spaniel
newfoundland_179,23,2,16,trainval,dog,newfoundland
beagle_110,5,2,4,trainval,dog,beagle
Maine_Coon_109,21,1,7,trainval,cat,Maine_Coon
beagle_140,5,2,4,trainval,dog,beagle
japanese_chin_159,18,2,12,trainval,dog,japanese_chin
english_setter_145,14,2,8,trainval,dog,english_setter
Egyptian_Mau_180,12,1,6,trainval,cat,Egyptian_Mau
basset_hound_123,4,2,3,trainval,dog,basset_hound
yorkshire_terrier_145,37,2,25,trainval,dog,yorkshire_terrier
pomeranian_132,25,2,17,trainval,dog,pomeranian
staffordshire_bull_terrier_13,35,2,23,trainval,dog,staffordshire_bull_terrier
chihuahua_11,11,2,6,trainval,dog,chihuahua
german_shorthaired_15,15,2,9,trainval,dog,german_shorthaired
shiba_inu_189,32,2,22,trainval,dog,shiba_inu
american_pit_bull_terrier_189,3,2,2,trainval,dog,american_pit_bull_terrier
Abyssinian_153,1,1,1,trainval,cat,Abyssinian
shiba_inu_19,32,2,22,trainval,dog,shiba_inu
Bengal_176,6,1,2,trainval,cat,Bengal
wheaten_terrier_109,36,2,24,trainval,dog,wheaten_terrier
beagle_151,5,2,4,trainval,dog,beagle
pomeranian_178,25,2,17,trainval,dog,pomeranian
german_shorthaired_131,15,2,9,trainval,dog,german_shorthaired
samoyed_172,30,2,20,trainval,dog,samoyed
saint_bernard_165,29,2,19,trainval,dog,saint_bernard
keeshond_147,19,2,13,trainval,dog,keeshond
leonberger_111,20,2,14,trainval,dog,leonberger
Bombay_185,8,1,4,trainval,cat,Bombay
Siamese_163,33,1,11,trainval,cat,Siamese
english_setter_120,14,2,8,trainval,dog,english_setter
British_Shorthair_197,10,1,5,trainval,cat,British_Shorthair
beagle_144,5,2,4,trainval,dog,beagle
american_bulldog_100,2,2,1,trainval,dog,american_bulldog
american_pit_bull_terrier_175,3,2,2,trainval,dog,american_pit_bull_terrier
shiba_inu_165,32,2,22,trainval,dog,shiba_inu
Persian_191,24,1,8,trainval,cat,Persian
British_Shorthair_136,10,1,5,trainval,cat,British_Shorthair
miniature_pinscher_109,22,2,15,trainval,dog,miniature_pinscher
german_shorthaired_171,15,2,9,trainval,dog,german_shorthaired
Egyptian_Mau_121,12,1,6,trainval,cat,Egyptian_Mau
leonberger_121,20,2,14,trainval,dog,leonberger
chihuahua_122,11,2,6,trainval,dog,chihuahua
american_bulldog_113,2,2,1,trainval,dog,american_bulldog
Persian_196,24,1,8,trainval,cat,Persian
saint_bernard_120,29,2,19,trainval,dog,saint_bernard
pomeranian_157,25,2,17,trainval,dog,pomeranian
wheaten_terrier_150,36,2,24,trainval,dog,wheaten_terrier
Russian_Blue_183,28,1,10,trainval,cat,Russian_Blue
pug_169,26,2,18,trainval,dog,pug
Ragdoll_148,27,1,9,trainval,cat,Ragdoll
saint_bernard_137,29,2,19,trainval,dog,saint_bernard
Bombay_182,8,1,4,trainval,cat,Bombay
British_Shorthair_209,10,1,5,trainval,cat,British_Shorthair
Ragdoll_117,27,1,9,trainval,cat,Ragdoll
beagle_168,5,2,4,trainval,dog,beagle
havanese_102,17,2,11,trainval,dog,havanese
beagle_188,5,2,4,trainval,dog,beagle
Bombay_188,8,1,4,trainval,cat,Bombay
Russian_Blue_116,28,1,10,trainval,cat,Russian_Blue
Egyptian_Mau_107,12,1,6,trainval,cat,Egyptian_Mau
miniature_pinscher_142,22,2,15,trainval,dog,miniature_pinscher
samoyed_153,30,2,20,trainval,dog,samoyed
wheaten_terrier_108,36,2,24,trainval,dog,wheaten_terrier
Abyssinian_103,1,1,1,trainval,cat,Abyssinian
wheaten_terrier_102,36,2,24,trainval,dog,wheaten_terrier
japanese_chin_121,18,2,12,trainval,dog,japanese_chin
miniature_pinscher_160,22,2,15,trainval,dog,miniature_pinscher
saint_bernard_127,29,2,19,trainval,dog,saint_bernard
British_Shorthair_111,10,1,5,trainval,cat,British_Shorthair
chihuahua_145,11,2,6,trainval,dog,chihuahua
miniature_pinscher_145,22,2,15,trainval,dog,miniature_pinscher
Egyptian_Mau_187,12,1,6,trainval,cat,Egyptian_Mau
newfoundland_164,23,2,16,trainval,dog,newfoundland
american_pit_bull_terrier_131,3,2,2,trainval,dog,american_pit_bull_terrier
great_pyrenees_136,16,2,10,trainval,dog,great_pyrenees
Birman_157,7,1,3,trainval,cat,Birman
Abyssinian_13,1,1,1,trainval,cat,Abyssinian
german_shorthaired_133,15,2,9,trainval,dog,german_shorthaired
shiba_inu_113,32,2,22,trainval,dog,shiba_inu
miniature_pinscher_186,22,2,15,trainval,dog,miniature_pinscher
newfoundland_104,23,2,16,trainval,dog,newfoundland
american_pit_bull_terrier_10,3,2,2,trainval,dog,american_pit_bull_terrier
english_setter_159,14,2,8,trainval,dog,english_setter
Persian_153,24,1,8,trainval,cat,Persian
english_cocker_spaniel_169,13,2,7,trainval,dog,english_cocker_spaniel
boxer_189,9,2,5,trainval,dog,boxer
japanese_chin_151,18,2,12,trainval,dog,japanese_chin
Bombay_1,8,1,4,trainval,cat,Bombay
great_pyrenees_11,16,2,10,trainval,dog,great_pyrenees
english_cocker_spaniel_153,13,2,7,trainval,dog,english_cocker_spaniel
chihuahua_153,11,2,6,trainval,dog,chihuahua
pug_176,26,2,18,trainval,dog,pug
wheaten_terrier_166,36,2,24,trainval,dog,wheaten_terrier
keeshond_181,19,2,13,trainval,dog,keeshond
samoyed_110,30,2,20,trainval,dog,samoyed
pomeranian_184,25,2,17,trainval,dog,pomeranian
Siamese_167,33,1,11,trainval,cat,Siamese
shiba_inu_135,32,2,22,trainval,dog,shiba_inu
Siamese_187,33,1,11,trainval,cat,Siamese
saint_bernard_17,29,2,19,trainval,dog,saint_bernard
Abyssinian_161,1,1,1,trainval,cat,Abyssinian
newfoundland_115,23,2,16,trainval,dog,newfoundland
Maine_Coon_100,21,1,7,trainval,cat,Maine_Coon
Bombay_112,8,1,4,trainval,cat,Bombay
Siamese_114,33,1,11,trainval,cat,Siamese
Persian_14,24,1,8,trainval,cat,Persian
Birman_108,7,1,3,trainval,cat,Birman
Abyssinian_159,1,1,1,trainval,cat,Abyssinian
Sphynx_107,34,1,12,trainval,cat,Sphynx
pug_132,26,2,18,trainval,dog,pug
boxer_190,9,2,5,trainval,dog,boxer
newfoundland_171,23,2,16,trainval,dog,newfoundland
Ragdoll_190,27,1,9,trainval,cat,Ragdoll
american_pit_bull_terrier_186,3,2,2,trainval,dog,american_pit_bull_terrier
Siamese_138,33,1,11,trainval,cat,Siamese
german_shorthaired_178,15,2,9,trainval,dog,german_shorthaired
pomeranian_101,25,2,17,trainval,dog,pomeranian
Birman_125,7,1,3,trainval,cat,Birman
american_bulldog_11,2,2,1,trainval,dog,american_bulldog
chihuahua_172,11,2,6,trainval,dog,chihuahua
Bengal_103,6,1,2,trainval,cat,Bengal
Egyptian_Mau_12,12,1,6,trainval,cat,Egyptian_Mau
shiba_inu_146,32,2,22,trainval,dog,shiba_inu
basset_hound_155,4,2,3,trainval,dog,basset_hound
boxer_15,9,2,5,trainval,dog,boxer
german_shorthaired_184,15,2,9,trainval,dog,german_shorthaired
havanese_187,17,2,11,trainval,dog,havanese
leonberger_190,20,2,14,trainval,dog,leonberger
Bengal_109,6,1,2,trainval,cat,Bengal
wheaten_terrier_162,36,2,24,trainval,dog,wheaten_terrier
english_setter_174,14,2,8,trainval,dog,english_setter
pomeranian_149,25,2,17,trainval,dog,pomeranian
english_setter_140,14,2,8,trainval,dog,english_setter
havanese_156,17,2,11,trainval,dog,havanese
pomeranian_107,25,2,17,trainval,dog,pomeranian
miniature_pinscher_152,22,2,15,trainval,dog,miniature_pinscher
american_pit_bull_terrier_182,3,2,2,trainval,dog,american_pit_bull_terrier
Sphynx_130,34,1,12,trainval,cat,Sphynx
Birman_11,7,1,3,trainval,cat,Birman
staffordshire_bull_terrier_120,35,2,23,trainval,dog,staffordshire_bull_terrier
american_pit_bull_terrier_165,3,2,2,trainval,dog,american_pit_bull_terrier
samoyed_106,30,2,20,trainval,dog,samoyed
english_setter_183,14,2,8,trainval,dog,english_setter
samoyed_122,30,2,20,trainval,dog,samoyed
samoyed_128,30,2,20,trainval,dog,samoyed
samoyed_183,30,2,20,trainval,dog,samoyed
basset_hound_188,4,2,3,trainval,dog,basset_hound
scottish_terrier_185,31,2,21,trainval,dog,scottish_terrier
great_pyrenees_18,16,2,10,trainval,dog,great_pyrenees
Abyssinian_19,1,1,1,trainval,cat,Abyssinian
scottish_terrier_148,31,2,21,trainval,dog,scottish_terrier
chihuahua_184,11,2,6,trainval,dog,chihuahua
saint_bernard_186,29,2,19,trainval,dog,saint_bernard
British_Shorthair_158,10,1,5,trainval,cat,British_Shorthair
Sphynx_133,34,1,12,trainval,cat,Sphynx
japanese_chin_125,18,2,12,trainval,dog,japanese_chin
american_pit_bull_terrier_180,3,2,2,trainval,dog,american_pit_bull_terrier
american_pit_bull_terrier_164,3,2,2,trainval,dog,american_pit_bull_terrier
american_bulldog_123,2,2,1,trainval,dog,american_bulldog
samoyed_102,30,2,20,trainval,dog,samoyed
american_bulldog_194,2,2,1,trainval,dog,american_bulldog
Sphynx_162,34,1,12,trainval,cat,Sphynx
havanese_118,17,2,11,trainval,dog,havanese
samoyed_112,30,2,20,trainval,dog,samoyed
yorkshire_terrier_171,37,2,25,trainval,dog,yorkshire_terrier
Bengal_145,6,1,2,trainval,cat,Bengal
Egyptian_Mau_188,12,1,6,trainval,cat,Egyptian_Mau
wheaten_terrier_138,36,2,24,trainval,dog,wheaten_terrier
Persian_131,24,1,8,trainval,cat,Persian
Ragdoll_127,27,1,9,trainval,cat,Ragdoll
scottish_terrier_178,31,2,21,trainval,dog,scottish_terrier
saint_bernard_15,29,2,19,trainval,dog,saint_bernard
keeshond_176,19,2,13,trainval,dog,keeshond
leonberger_119,20,2,14,trainval,dog,leonberger
beagle_146,5,2,4,trainval,dog,beagle
Siamese_185,33,1,11,trainval,cat,Siamese
american_bulldog_174,2,2,1,trainval,dog,american_bulldog
Russian_Blue_146,28,1,10,trainval,cat,Russian_Blue
Ragdoll_101,27,1,9,trainval,cat,Ragdoll
german_shorthaired_115,15,2,9,trainval,dog,german_shorthaired
yorkshire_terrier_149,37,2,25,trainval,dog,yorkshire_terrier
Sphynx_142,34,1,12,trainval,cat,Sphynx
american_bulldog_192,2,2,1,trainval,dog,american_bulldog
pomeranian_151,25,2,17,trainval,dog,pomeranian
samoyed_190,30,2,20,trainval,dog,samoyed
Bombay_101,8,1,4,trainval,cat,Bombay
Bengal_170,6,1,2,trainval,cat,Bengal
Russian_Blue_153,28,1,10,trainval,cat,Russian_Blue
Bombay_113,8,1,4,trainval,cat,Bombay
boxer_147,9,2,5,trainval,dog,boxer
basset_hound_152,4,2,3,trainval,dog,basset_hound
boxer_146,9,2,5,trainval,dog,boxer
saint_bernard_189,29,2,19,trainval,dog,saint_bernard
samoyed_103,30,2,20,trainval,dog,samoyed
Bombay_110,8,1,4,trainval,cat,Bombay
Bengal_122,6,1,2,trainval,cat,Bengal
Bengal_148,6,1,2,trainval,cat,Bengal
Bombay_136,8,1,4,trainval,cat,Bombay
scottish_terrier_154,31,2,21,trainval,dog,scottish_terrier
english_cocker_spaniel_128,13,2,7,trainval,dog,english_cocker_spaniel
Persian_186,24,1,8,trainval,cat,Persian
leonberger_164,20,2,14,trainval,dog,leonberger
yorkshire_terrier_163,37,2,25,trainval,dog,yorkshire_terrier
Maine_Coon_123,21,1,7,trainval,cat,Maine_Coon
great_pyrenees_174,16,2,10,trainval,dog,great_pyrenees
pug_150,26,2,18,trainval,dog,pug
american_bulldog_134,2,2,1,trainval,dog,american_bulldog
Russian_Blue_175,28,1,10,trainval,cat,Russian_Blue
samoyed_119,30,2,20,trainval,dog,samoyed
shiba_inu_145,32,2,22,trainval,dog,shiba_inu
english_cocker_spaniel_170,13,2,7,trainval,dog,english_cocker_spaniel
Sphynx_144,34,1,12,trainval,cat,Sphynx
german_shorthaired_130,15,2,9,trainval,dog,german_shorthaired
pug_159,26,2,18,trainval,dog,pug
basset_hound_128,4,2,3,trainval,dog,basset_hound
german_shorthaired_137,15,2,9,trainval,dog,german_shorthaired
pomeranian_169,25,2,17,trainval,dog,pomeranian
Bombay_176,8,1,4,trainval,cat,Bombay
keeshond_162,19,2,13,trainval,dog,keeshond
Birman_154,7,1,3,trainval,cat,Birman
miniature_pinscher_147,22,2,15,trainval,dog,miniature_pinscher
great_pyrenees_137,16,2,10,trainval,dog,great_pyrenees
Sphynx_168,34,1,12,trainval,cat,Sphynx
Ragdoll_180,27,1,9,trainval,cat,Ragdoll
pomeranian_130,25,2,17,trainval,dog,pomeranian
staffordshire_bull_terrier_121,35,2,23,trainval,dog,staffordshire_bull_terrier
samoyed_100,30,2,20,trainval,dog,samoyed
basset_hound_114,4,2,3,trainval,dog,basset_hound
Maine_Coon_213,21,1,7,trainval,cat,Maine_Coon
boxer_141,9,2,5,trainval,dog,boxer
Russian_Blue_13,28,1,10,trainval,cat,Russian_Blue
shiba_inu_198,32,2,22,trainval,dog,shiba_inu
pug_187,26,2,18,trainval,dog,pug
american_pit_bull_terrier_105,3,2,2,trainval,dog,american_pit_bull_terrier
english_setter_119,14,2,8,trainval,dog,english_setter
Siamese_140,33,1,11,trainval,cat,Siamese
Egyptian_Mau_182,12,1,6,trainval,cat,Egyptian_Mau
British_Shorthair_184,10,1,5,trainval,cat,British_Shorthair
leonberger_11,20,2,14,trainval,dog,leonberger
Russian_Blue_180,28,1,10,trainval,cat,Russian_Blue
american_pit_bull_terrier_132,3,2,2,trainval,dog,american_pit_bull_terrier
pomeranian_124,25,2,17,trainval,dog,pomeranian
pomeranian_13,25,2,17,trainval,dog,pomeranian
Bombay_162,8,1,4,trainval,cat,Bombay
chihuahua_157,11,2,6,trainval,dog,chihuahua
Egyptian_Mau_153,12,1,6,trainval,cat,Egyptian_Mau
staffordshire_bull_terrier_110,35,2,23,trainval,dog,staffordshire_bull_terrier
leonberger_160,20,2,14,trainval,dog,leonberger
american_bulldog_193,2,2,1,trainval,dog,american_bulldog
miniature_pinscher_105,22,2,15,trainval,dog,miniature_pinscher
Egyptian_Mau_155,12,1,6,trainval,cat,Egyptian_Mau
British_Shorthair_104,10,1,5,trainval,cat,British_Shorthair
pug_182,26,2,18,trainval,dog,pug
yorkshire_terrier_101,37,2,25,trainval,dog,yorkshire_terrier
chihuahua_110,11,2,6,trainval,dog,chihuahua
american_bulldog_171,2,2,1,trainval,dog,american_bulldog
basset_hound_18,4,2,3,trainval,dog,basset_hound
german_shorthaired_190,15,2,9,trainval,dog,german_shorthaired
staffordshire_bull_terrier_12,35,2,23,trainval,dog,staffordshire_bull_terrier
Abyssinian_152,1,1,1,trainval,cat,Abyssinian
pug_178,26,2,18,trainval,dog,pug
havanese_164,17,2,11,trainval,dog,havanese
keeshond_103,19,2,13,trainval,dog,keeshond
leonberger_118,20,2,14,trainval,dog,leonberger
boxer_178,9,2,5,trainval,dog,boxer
pomeranian_144,25,2,17,trainval,dog,pomeranian
boxer_177,9,2,5,trainval,dog,boxer
german_shorthaired_150,15,2,9,trainval,dog,german_shorthaired
pug_153,26,2,18,trainval,dog,pug
beagle_186,5,2,4,trainval,dog,beagle
Bengal_105,6,1,2,trainval,cat,Bengal
Birman_188,7,1,3,trainval,cat,Birman
newfoundland_159,23,2,16,trainval,dog,newfoundland
yorkshire_terrier_123,37,2,25,trainval,dog,yorkshire_terrier
Maine_Coon_141,21,1,7,trainval,cat,Maine_Coon
havanese_121,17,2,11,trainval,dog,havanese
basset_hound_108,4,2,3,trainval,dog,basset_hound
